0.992156863,0.741176471,0.97254902,1,0.862745098,0.360784314,0.8,1,0.921568627,0,0.780392157,1,0.698039216,0.337254902,0.717647059,1,0.811764706,0.494117647,0.752941176,1,1,0.952941176,0.992156863,1,8
0.894117647058824,0.294117647058824,0.250980392156863,0.858823529411765,0.850980392156863,0.674509803921569,0.462745098039216,0.466666666666667,0.972549019607843,0.164705882352941,0,0.745098039215686,1,0.619607843137255,0.2,0.674509803921569,0.945098039215686,0.870588235294118,0.403921568627451,0.63921568627451,0.952941176470588,0.27843137254902,0.298039215686275,0.976470588235294,3
1,0.92,0.36,0.99,1,0.5,0.62,1,0.96,0.12,0.86,1,0.54,0,0.36,0.97,0.59,0.24,0.49,1,1,0.66,0.9,1,6
0.819607843137255,0.431372549019608,0.690196078431373,1,0.298039215686275,0.635294117647059,0.262745098039216,0.741176470588235,0.211764705882353,0.717647058823529,0,0.454901960784314,0.756862745098039,0.52156862745098,0.337254901960784,0.588235294117647,1,1,0.427450980392157,0.725490196078431,1,0.670588235294118,0.419607843137255,0.972549019607843,9
0.988235294118,1,0.749019607843,0.552941176471,1,0.8,0.172549019608,0.717647058824,0.933333333333,0,0.61568627451,1,0.396078431373,0.423529411765,0.309803921569,0.721568627451,0.188235294118,0.490196078431,0.266666666667,0.576470588235,0.81568627451,0.525490196078,0.588235294118,0.941176470588,6
1,1,0.82,0.09,1,0.97,0.03,0,1,0.71,0.08,0.34,1,1,0.71,0.35,1,1,0.67,0.35,1,1,0.73,0.56,1
0.007843138,0.007843138,0.007843138,1,0.007843138,1,0.007843138,1,0.007843138,0.007843138,0.007843138,1,1,0.007843138,0.007843138,0.007843138,0.007843138,0.007843138,1,0.007843138,0.007843138,0.007843138,0.007843138,0.007843138,8
0.96,0.6,0.6,0.96,0.41,0.05,0.27,0.53,0.02,0.58,0.74,0.14,0.13,0.82,0.59,0.16,0.47,0.19,0.15,0.69,0.96,0.78,0.86,1,0
1,0.992156863,0.980392157,1,1,0.423529412,0.290196078,0.945098039,0.835294118,0.258823529,0.074509804,0.607843137,1,0.658823529,0,0.694117647,0.882352941,0.729411765,0.368627451,0.729411765,1,0.352941176,0.501960784,1,9
0.31640625,0.2265625,0.1328125,0.35546875,0.1640625,0.9375,0.9375,0.15625,0.34765625,0.99609375,0.99609375,0.44921875,0.33203125,0.99609375,0.99609375,0.46875,0.17578125,0.93359375,0.99609375,0.421875,0.30078125,0.2421875,0.43359375,0,0
0.858823529411765,0.141176470588235,0.113725490196078,0.725490196078431,0.137254901960784,0.545098039215686,0.427450980392157,0.0862745098039216,0.156862745098039,0.266666666666667,0,0.392156862745098,0.847058823529412,0.470588235294118,0.0117647058823529,0.803921568627451,1,0.815686274509804,0.137254901960784,1,1,0.725490196078431,0.450980392156863,1,9
0.980392157,0.807843137,0.992156863,1,0.768627451,0.356862745,1,0.980392157,0.388235294,0.215686275,0.341176471,0.945098039,0.831372549,0.423529412,0,1,1,0.91372549,0.294117647,1,1,0.945098039,0.737254902,1,4
0.75,0.82,1,0.99,0.35,0.6,1,0.99,0.32,0.58,0.49,0.75,0.29,0.16,0,0.22,0.78,0.73,0.42,0.71,1,1,0.96,0.97,4
1,0.792,0.475,0.498,0.933,0.627,0.8,0.482,0.992,0.988,0.812,0.663,0.882,0.808,0.635,0.918,0.388,0.231,0.443,0.635,0.455,0.698,0.729,0.769,2
0.48,0.34,0.45,0.94,0.26,0.52,0.24,0.88,0.33,0.69,0.35,0.93,0.58,0.25,0,0.6,0.98,0.71,0.17,0.85,1,0.93,0.4,0.94,4
0.858823529411765,0.4,0.482352941176471,0.964705882352941,0.227450980392157,0.898039215686275,0.537254901960784,0.509803921568627,0.937254901960784,0.564705882352941,0,0.419607843137255,1,0.831372549019608,0.972549019607843,0.258823529411765,0.929411764705882,0.694117647058824,0.603921568627451,0.356862745098039,1,0.650980392156863,0.623529411764706,0.96078431372549,3
1,0.827450980392157,0.223529411764706,1,1,0.341176470588235,0,1,0.729411764705882,0.23921568627451,0.403921568627451,1,0.8,0.792156862745098,0.372549019607843,1,1,0.956862745098039,0.329411764705882,1,0.992156862745098,0.996078431372549,0.517647058823529,0.980392156862745,1
0.13725,0.023529,0.058824,0.70588,0.086275,0.9098,0.59216,0.30196,0.19608,0.37255,0.34118,0.21961,0.92549,0.61176,0,0.5451,1,0.60784,0.33725,0.97255,0.75294,0.14902,0.82745,1,9
0.8,0.25,0.11,0.59,0.32,0.18,0.2,0.33,0.75,0.32,0,0.56,1,0.89,0.19,0.81,1,0.66,0.28,0.97,1,0.37,0.55,1,9
0,0.4453125,0.4609375,0.484375,0.32421875,0.99609375,0.99609375,0.99609375,0.140625,0.4609375,0.54296875,0.859375,0.875,0.8203125,0.546875,0.1171875,0.99609375,0.99609375,0.98828125,0.16796875,0.41015625,0.54296875,0.36328125,0.109375,5
0.47,0,0.18,0.29,0.17,0.36,0.69,0.91,0.55,0.41,0.34,0.2,1,1,0.99,0.1,0.76,0.65,0.32,0.25,0.54,0.31,0.67,0.97,5
0.3529,0.4745,0.9725,1,0.4275,0,0.5961,1,0.6627,0.0118,0.2314,0.9255,0.5647,0.4,0.4471,0.349,0.8314,0.1647,0.5922,0.2314,1,0.7529,0.2078,0.3529,8
0.99609375,0.12890625,0,0.92578125,0.3515625,0.29296875,0.37109375,0.296875,0.14453125,0.84375,0.89453125,0.11328125,0.1328125,0.90625,0.890625,0.12890625,0.22265625,0.35546875,0.37109375,0.26953125,0.9375,0.25,0.11328125,0.91015625,0
0.647058824,0.407843137,0.341176471,0.760784314,0.482352941,0.447058824,0,0.721568627,0.968627451,0.670588235,0.270588235,0.988235294,0.831372549,0.48627451,0.647058824,1,0.505882353,0.6,0.976470588,1,0.996078431,1,1,1,9
1,0.56,0.96,1,0.85,0.29,1,0.98,0.57,0.52,1,0.98,0.16,0,0.56,0.64,0.65,0.09,0.64,0.78,0.96,0.6,1,1,4
0.64,0.55,0.49,0.53,0.72,0.51,0,0.42,0.97,0.1,0.09,0.73,1,0.95,0.89,0.18,0.56,0.62,0.61,0.18,0.84,0.49,0.55,0.83,3
0.988235294118,1,0.360784313725,0.337254901961,1,0.635294117647,0.235294117647,0.960784313725,0.917647058824,0.0627450980392,0.541176470588,1,0.337254901961,0.203921568627,0.223529411765,0.63137254902,0,0.752941176471,0.501960784314,0.439215686275,0.223529411765,0.0627450980392,0.180392156863,0.905882352941,6
0.63921568627451,0.227450980392157,0,0.035294117647059,0.031372549019608,0.47843137254902,0.784313725490196,0.945098039215686,0.172549019607843,0.92156862745098,0.996078431372549,0.949019607843137,0.392156862745098,0.113725490196078,0.490196078431373,0.890196078431372,1,0.796078431372549,0.207843137254902,0.411764705882353,0.984313725490196,0.498039215686275,0.019607843137255,0.43921568627451,5
0.568627450980392,0,0.329411764705882,0.984313725490196,1,0.988235294117647,0.305882352941176,0.427450980392157,0.847058823529412,0.368627450980392,0.0196078431372549,0.56078431372549,0.909803921568627,0.627450980392157,0.431372549019608,0.294117647058824,0.976470588235294,0.988235294117647,0.647058823529412,0.133333333333333,0.592156862745098,0.0196078431372549,0.117647058823529,0.756862745098039,3
0.87,0.25,0.06,0.44,0.09,0.45,0.79,0.05,0.65,1,0.67,0.04,0.78,0.19,0.18,0.72,0,0.58,0.96,0.98,0.08,0.07,0.17,0.33,2
0.91,0.67,0.65,0.84,0.88,0.58,0.3,0.41,1,0.84,0,0.47,1,0.67,0.04,0.8,0.92,0.35,0.79,1,0.95,0.88,1,1,7
0.61,0.53,1,1,0.44,0.54,0.91,0.82,0.31,0.66,0.46,0.44,0.5,0.33,0.02,0.34,0.99,0.94,0.34,0.69,1,1,0.49,0.72,4
0.83137254902,0,0.188235294118,0.996078431373,0.203921568627,0.58431372549,0.364705882353,0.407843137255,0.0980392156863,0.98431372549,0.83137254902,0.149019607843,0.0980392156863,0.972549019608,0.894117647059,0.117647058824,0.227450980392,0.474509803922,0.321568627451,0.321568627451,0.874509803922,0.0941176470588,0.266666666667,1,0
0.04296875,0.5078125,0.4921875,0.03125,0.20703125,0.99609375,0.99609375,0.3046875,0.30078125,0.421875,0.57421875,0,0.98046875,0.9140625,0.54296875,0.06640625,0.99609375,0.90625,0.2265625,0.69140625,0.8828125,0.19921875,0.53125,0.99609375,9
0,0.133333333333333,0.392156862745098,1,0.729411764705882,0.788235294117647,0.505882352941176,0.988235294117647,0.988235294117647,0.603921568627451,0.647058823529412,0.984313725490196,0.976470588235294,0.513725490196078,0.823529411764706,0.980392156862745,0.972549019607843,0.470588235294118,0.850980392156863,0.992156862745098,1,0.533333333333333,0.086274509803922,0.364705882352941,2
0.525490196078431,0,0.231372549019608,0.843137254901961,0.427450980392157,0.56078431372549,0.972549019607843,0.984313725490196,0.352941176470588,0.235294117647059,0.850980392156863,1,0.784313725490196,0.458823529411765,0.168627450980392,0.815686274509804,1,0.980392156862745,0.290196078431373,0.576470588235294,0.670588235294118,0.109803921568627,0.27843137254902,0.905882352941176,5
0.55,0.29,0.33,0.57,0.86,0.91,0.19,0.51,1,0.63,0.14,1,0.98,0,0.47,1,0.78,0.28,1,0.98,0.47,0.64,1,0.98,7
1,0.32156862745098,0.690196078431373,1,1,0,0.458823529411765,1,1,0.141176470588235,0.368627450980392,1,1,0.180392156862745,0.333333333333333,1,1,0.262745098039216,0.168627450980392,1,1,0.658823529411765,0.517647058823529,1,1
0.93359375,0.46875,0.16015625,0.41015625,0.3984375,0.3359375,0.7265625,0.11328125,0.796875,0.96484375,0.54296875,0.26953125,0.99609375,0.69140625,0.13671875,0.86328125,0.62109375,0,0.66015625,0.8984375,0.36328125,0.13671875,0.3515625,0.3046875,2
0.458823529411765,0.325490196078431,0.368627450980392,0,0.988235294117647,1,0.482352941176471,0.517647058823529,1,0.647058823529412,0.388235294117647,1,0.933333333333333,0.282352941176471,0.941176470588235,1,0.427450980392157,0.619607843137255,1,0.984313725490196,0.552941176470588,0.96078431372549,1,1,7
0.658823529411765,0.266666666666667,0.219607843137255,0.325490196078431,0.2,0.894117647058824,0.215686274509804,0.0980392156862745,0.454901960784314,0.27843137254902,0.462745098039216,0.901960784313726,0.454901960784314,0,0.513725490196078,1,0.176470588235294,1,0.541176470588235,0.227450980392157,0.443137254901961,0.317647058823529,0.376470588235294,0.509803921568627,8
1,0.92,0.3,0.26,0.49,0.11,0,0.22,0.87,1,0.24,0.65,1,0.94,0.04,0.99,1,0.6,0.22,1,1,0.56,0.64,1,1
1,0.854901961,0.2,0.505882353,1,0.392156863,0.211764706,0.031372549,0.97254902,0.117647059,0.682352941,0,0.741176471,0.180392157,0.48627451,0.258823529,0.666666667,0.109803922,0.125490196,0.815686275,0.968627451,0.588235294,0.725490196,1,0
1,0.450980392156863,0.541176470588235,1,0.796078431372549,0.188235294117647,0.92156862745098,0.996078431372549,0.380392156862745,0.392156862745098,0.980392156862745,0.996078431372549,0,0.0862745098039216,0.313725490196078,0.827450980392157,0.133333333333333,0.709803921568627,0.623529411764706,0.384313725490196,0.588235294117647,0.0862745098039216,0.141176470588235,0.490196078431373,6
1,0.996078431,1,1,0.847058824,0.368627451,0.498039216,0.866666667,0.807843137,0,0.843137255,0.949019608,0.992156863,0.388235294,0.360784314,1,1,0.482352941,0.454901961,1,1,0.949019608,0.980392157,1,5
0.76,0.11,0,0,0.95,0.77,0.18,0.04,1,0.98,0.06,0.75,1,0.69,0.11,1,1,0.3,0.51,1,1,0.64,0.89,1,7
1,0.701960784,0.964705882,1,0.996078431,0.341176471,0.988235294,1,0.749019608,0.423529412,0.811764706,0.854901961,0.717647059,0.329411765,0,0.811764706,0.996078431,1,0.411764706,0.968627451,0.992156863,0.984313725,0.850980392,0.996078431,4
0.141176,0.003922,0,0.427451,0.023529,0.74902,0.792157,0.05098,0.258824,0.090196,0.141176,0.117647,0.078431,0.827451,0.827451,0.062745,0.188235,0.670588,0.87451,0.070588,1,0.105882,0.015686,0.647059,8
0.898039215686,0.227450980392,0.325490196078,1,0.156862745098,0.572549019608,0.254901960784,0.756862745098,0.611764705882,1,0.403921568627,0.639215686275,1,0.819607843137,0.223529411765,0.898039215686,0.878431372549,0,0.298039215686,0.827450980392,0.807843137255,0.360784313725,0.474509803922,0.788235294118,2
0.94,0.31,0.87,1,0.38,0.49,1,0.97,0.21,0.92,1,0.99,0.22,0.57,0.42,0.88,0,0.34,0.57,0.09,0.73,0.31,0.34,0.56,6
1,0.71,0.5,0.72,0.71,0.3,0.49,0.38,0.42,0.57,0.56,0.53,0.8,0.29,0,0.48,1,0.85,0.22,0.84,1,0.84,0.45,1,4
0.79,0.07,0.99,0.99,0.24,0.51,1,0.98,0,0.72,0.61,0.75,0.45,0.26,0.05,0.45,1,0.7,0.41,1,1,0.68,0.39,1,4
0.97265625,0.46484375,0.30859375,0.57421875,0.7578125,0.56640625,0.6953125,0.5234375,0.90625,0,0.1875,0.93359375,0.4609375,0.37890625,0.3046875,0.84765625,0.31640625,0.99609375,0.62890625,0.51953125,0.54296875,0.40234375,0.45703125,0.90625,8
0.533333333333333,0.337254901960784,0.356862745098039,0.917647058823529,0.972549019607843,1,0.6,0.588235294117647,1,0.882352941176471,0.368627450980392,0.443137254901961,1,0.827450980392157,0,0.411764705882353,0.996078431372549,1,0.815686274509804,0.388235294117647,0.886274509803922,0.419607843137255,0.27843137254902,0.615686274509804,3
1,0.89,0.624,0.714,0.976,0.58,0.812,0.973,0.851,0.655,0.992,1,0.6,0.388,0.569,0.937,0.49,0.553,0.478,0.882,0.773,0.384,0.647,0.992,6
0.75,0.5,1,1,1,0.5,0.5,1,1,0.25,0,1,1,0.25,0.5,0.75,0.5,0.75,0,0.75,1,0.5,0.75,0.75,3
1,0.996,0.984,1,0.992,0.753,0.451,0.518,0.804,0.369,0.753,0.812,0.898,0.478,0.62,1,0.588,0.51,0.804,1,0.957,0.961,1,1,5
0.92,0.72,0.85,1,0.61,0.55,0.41,0.89,0.98,1,0.5,0.83,0.86,0.77,0.41,0.94,0.15,0,0.16,0.64,0.59,0.78,0.84,0.8,2
0.788235,0.823529,0.945098,0.937255,0.411765,0,0.223529,0.698039,0.407843,0.184314,0.811765,1,0.65098,0.184314,0.164706,0.654902,0.941176,0.686275,0.27451,0.298039,0.901961,0.360784,0.396078,0.85098,5
0.788235294117647,0.505882352941176,1,0.984313725490196,0.615686274509804,0.129411764705882,1,0.968627450980392,0.768627450980392,0.0901960784313725,1,0.976470588235294,0.929411764705882,0,1,0.996078431372549,1,0.0117647058823529,0.8,1,1,0.501960784313725,0.756862745098039,1,1
0.99,0.35,0.32,1,0.47,0.34,0.47,1,0,0.28,0.02,0.45,0.88,0.66,0.4,0.92,1,0.84,0.47,1,1,0.88,0.49,1,4
1,0.50980395,0.24705882,0.57254905,0.57254905,0.42745098,1,0.99215686,0.28627452,0.90588236,1,0.9764706,0.30980393,0.8235294,0.80784315,1,0,0.38431373,0.4509804,0.32941177,0.69411767,0.38039216,0.36862746,0.4627451,6
0.7529,0.7569,0.902,0.9176,0.7373,0.702,0.7098,0.7529,0.7608,1,1,1,0.5686,0.7569,0.9569,1,0.8157,0.7961,0.6627,0.9373,0.8118,0.6824,0.6353,0.9098,5
0.71484375,0.1484375,0.2421875,0.87109375,0.33984375,0.65625,0.41015625,0.546875,0.89453125,0.984375,0.30859375,0.66015625,0.99609375,0.6640625,0.1953125,0.96875,0.765625,0.01953125,0.6875,0.9453125,0.390625,0,0.265625,0.38671875,2
0.584313725490196,0.32156862745098,0.47843137254902,0.952941176470588,0.933333333333333,0.96078431372549,0.545098039215686,0.615686274509804,1,0.933333333333333,0.443137254901961,0.447058823529412,1,0.854901960784314,0,0.419607843137255,0.952941176470588,0.925490196078431,0.690196078431373,0.423529411764706,0.741176470588235,0.376470588235294,0.419607843137255,0.83921568627451,3
0.99609375,0.74609375,0.21875,0.80859375,0.70703125,0.27734375,0.8046875,0.99609375,0,0.546875,0.6484375,0.9296875,0.515625,0.3828125,0.10546875,0.4609375,0.99609375,0.859375,0.53125,0.99609375,0.99609375,0.84765625,0.52734375,0.99609375,4
0.92156862745098,0.415686274509804,0.345098039215686,0.701960784313725,0.505882352941176,0.654901960784314,0.956862745098039,0.917647058823529,0.141176470588235,0.537254901960784,0.729411764705882,1,0,0.670588235294118,0.454901960784314,0.666666666666667,0.349019607843137,0.901960784313726,0.698039215686274,0.482352941176471,0.698039215686274,0.313725490196078,0.341176470588235,0.866666666666667,6
0.59,0.3,0.24,0.38,0.27,0.89,0.22,0.38,0.4,0.33,0,0.9,0.99,0.71,0.5,1,1,0.5,0.75,1,0.98,0.48,0.93,1,9
0.992156862745,1,0.403921568627,0.498039215686,1,0.443137254902,0.333333333333,0.941176470588,0.886274509804,0,0.717647058824,1,0.498039215686,0.298039215686,0.325490196078,0.337254901961,0.235294117647,0.647058823529,0.850980392157,0.0980392156863,0.603921568627,0.164705882353,0.180392156863,0.611764705882,6
0.99609375,0.64453125,0.4296875,0.9921875,0.88671875,0.2109375,0.66796875,0.984375,0.34375,0.09375,0,0.4765625,0.84375,0.6796875,0.16015625,0.71875,0.99609375,0.87890625,0.40234375,0.99609375,0.99609375,0.8515625,0.5,0.99609375,4
0.545098039215686,0.305882352941176,0.329411764705882,0.72156862745098,0.172549019607843,0.996078431372549,0.776470588235294,0.0941176470588235,0.541176470588235,0.298039215686275,0,0.349019607843137,0.992156862745098,0.952941176470588,0.517647058823529,0.67843137254902,0.972549019607843,1,0.533333333333333,0.733333333333333,0.988235294117647,1,0.635294117647059,0.866666666666667,9
0.9412,0.8039,0.7294,0.4196,0.4902,0.1333,0.2,0.5804,0.5255,0.6353,0.749,0.9373,0.4863,0.1255,0.1686,0.4235,0.1843,0.4471,0.6157,0.4,0.549,0.2392,0.1725,0.7294,5
0.811764705882,0.129411764706,0.109803921569,0.262745098039,0.192156862745,0.474509803922,0.890196078431,0.839215686275,0.0862745098039,0.886274509804,1,0.996078431373,0,0.18431372549,0.258823529412,0.733333333333,0.156862745098,0.36862745098,0.419607843137,0.16862745098,0.83137254902,0.254901960784,0.117647058824,0.501960784314,6
0.234375,0.1015625,0.17578125,0.51171875,0.16796875,0.82421875,0.99609375,0.99609375,0.2109375,0.2265625,0.26171875,0.84375,0.9921875,0.94921875,0.5078125,0.12109375,0.88671875,0.87890625,0.70703125,0,0.625,0.1328125,0.10546875,0.609375,5
0.26,0.24,0.31,0.1,0.88,0.99,0.95,0.17,1,0.91,0,0.22,1,0.95,0.6,0.14,0.82,0.95,0.88,0.15,0.4,0.18,0.21,0.54,3
1,0.94,0.85,0.99,0.97,0.41,0.6,0.99,0.76,0.14,0.8,0.99,0.69,0,0.27,0.72,0.96,0.47,0.34,0.82,1,0.98,0.98,1,6
0.86,0.15,0,0.84,0.31,0.55,0.56,0.25,0.25,0.96,0.99,0.29,0.41,1,0.98,0.28,0.22,0.88,0.66,0.27,0.44,0.3,0.29,0.76,0
0.588235294117647,0.384313725490196,0.376470588235294,0.76078431372549,0.8,1,0.8,0.443137254901961,0.980392156862745,1,0.588235294117647,0.647058823529412,1,0.901960784313726,0.407843137254902,0.976470588235294,0.603921568627451,0.0588235294117647,0.717647058823529,1,0,0.650980392156863,0.443137254901961,0.462745098039216,2
